"region","submission","activity","path","type","pollutant","fuel","product","species","unit","scenario","confidential","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"DE","DE_NEXT","TRACTION_RAIL_LIGNITE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_LIGNITE","EF","CO","LIGNITE",,,"kg","REF","FALSE",500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000
"DE","DE_NEXT","TRACTION_RAIL_LIGNITE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_LIGNITE","EF","N2O","LIGNITE",,,"kg","REF","FALSE",1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000
"DE","DE_NEXT","TRACTION_RAIL_LIGNITE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_LIGNITE","EF","CH4","LIGNITE",,,"kg","REF","FALSE",300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000,300.00000
"DE","DE_NEXT","TRACTION_RAIL_LIGNITE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_LIGNITE","EF","SO2","LIGNITE",,,"kg","REF","FALSE",500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000
"DE","DE_NEXT","TRACTION_RAIL_LIGNITE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_LIGNITE","EF","TSP","LIGNITE",,,"kg","REF","FALSE",700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000,700.00000
"DE","DE_NEXT","TRACTION_RAIL_LIGNITE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_LIGNITE","EF","NOx","LIGNITE",,,"kg","REF","FALSE",120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000
"DE","DE_NEXT","TRACTION_RAIL_LIGNITE_BRIQUETTE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_LIGNITE_BRIQUETTE","EF","NH3","LIGNITE_BRIQUETTE",,,"kg","REF","FALSE",4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
"DE","DE_NEXT","TRACTION_RAIL_LIGNITE_BRIQUETTE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_LIGNITE_BRIQUETTE","EF","NMVOC","LIGNITE_BRIQUETTE",,,"kg","REF","FALSE",15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000
"DE","DE_NEXT","TRACTION_RAIL_LIGNITE_BRIQUETTE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_LIGNITE_BRIQUETTE","EF","CO2","LIGNITE_BRIQUETTE",,,"kg","REF","FALSE",100000.00000,100000.00000,100000.00000,100000.00000,100000.00000,98337.48193,98466.63143,98478.73949,98736.16959,98879.33415,99003.56840,99073.60290,99082.19488,99002.17901,99289.67596,99264.01699,98993.72264,99631.25696,99838.41614,99353.70545,99011.56907,99277.46027,99285.43672,99096.62653,99563.85582,99384.64000,99518.40000,99308.17000,99017.88000,98991.36000,99211.99000
"DE","DE_NEXT","TRACTION_RAIL_LIGNITE_BRIQUETTE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_LIGNITE_BRIQUETTE","EF","CO","LIGNITE_BRIQUETTE",,,"kg","REF","FALSE",500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000
